City,Country,Month,Day,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,Air_Quality_Category,Monthly_Avg_Temperature,Monthly_Avg_Wind_Speed,HasRained,Is_Stagnant,Dispersion_Index
London,UK,9,18,11.58,62.28,88.74,12.28,6.77,168.56,37.18,36.11,9.75,128.84874371859297,Poor,18.45,10.68,false,false,7.16
Madrid,Spain,12,1,30.45,106.46,58.29,35.08,1.34,26.97,-6.37,42.51,15.53,176.9973656480506,Unhealthy,13.2,9.25,false,false,10.9
Madrid,Spain,7,6,108.13,193.7,45.2,23.72,2.93,104.93,4.96,91.55,9.77,178.17460484720758,Unhealthy,13.26,10.9,false,false,5.1
Madrid,Spain,5,7,144.03,107.28,90.32,37.88,6.6,156.83,-4.73,87.25,9.56,181.009272918862,Unhealthy,11.02,9.85,false,false,5.11
Berlin,Germany,9,12,116.61,144.36,46.98,5.77,5.48,146.78,38.13,16.74,13.23,102.6497487437186,Poor,14.68,11.83,false,false,11.33
Sydney,Australia,9,24,81.41,15.36,57.81,34.45,9.13,98.39,-4.59,66.72,8.22,118.3479797979798,Poor,10.87,10.39,false,false,4.93
Sydney,Australia,5,7,139.56,149.75,39.73,16.04,3.6,149.37,2.16,72.24,18.85,194.89346680716545,Unhealthy,16.4,9.04,false,false,10.94
Sydney,Australia,4,20,121.75,183.87,61.06,1.56,7.19,70.52,36.49,90.82,4.54,177.53435194942043,Unhealthy,17.07,9.6,false,false,2.38
Dubai,UAE,6,22,41.03,117.17,41.12,28.61,5.14,177.59,34.3,34.9,10.94,78.27666666666667,Moderate,13.71,11.52,false,false,8.11
Rio de Janeiro,Brazil,11,2,60.75,76.38,29.81,43.17,0.92,55.12,24.66,17.45,1.29,162.94794520547944,Unhealthy,11.39,11.28,false,false,1.1
Mexico City,Mexico,9,3,139.8,168.81,45.24,39.36,8.69,10.42,-2.26,97.38,14.95,138.5502512562814,Poor,17.13,9.93,true,false,7.57
Berlin,Germany,12,1,10.28,181.75,54.53,29.55,6.05,34.49,-3.02,53.47,15.64,118.19454545454546,Poor,15.49,10.71,false,false,10.19
Seoul,South Korea,6,7,56.22,114.32,37.11,22.24,0.31,87.04,37.56,33.16,16.04,178.62897787144362,Unhealthy,18.07,9.89,false,false,12.05
Rio de Janeiro,Brazil,1,4,65.59,60.23,27.11,43.15,0.14,187.28,7.01,32.27,17.56,179.36733403582718,Unhealthy,15.78,10.56,false,false,13.28
Seoul,South Korea,10,9,83.57,66.17,76.85,18.01,1.17,137.74,38.87,43.1,5.26,184.7165437302424,Unhealthy,16.89,10.33,false,false,3.68
Tokyo,Japan,7,10,116.96,160.64,8.39,32.11,0.65,37.57,23.41,67.53,4.31,58.80214592274678,Moderate,13.33,10.58,false,false,2.57
Moscow,Russia,7,3,55.73,184.75,67.41,45.85,8.85,123.36,29.08,32.63,13.61,197.7384615384616,Unhealthy,17.72,10.1,false,false,10.26
Seoul,South Korea,10,21,14.84,195.06,16.2,38.68,7.11,42.78,8.74,93.76,9.8,195.254899894626,Unhealthy,16.89,10.33,false,false,5.06
Johannesburg,South Africa,11,27,136.35,182.75,42.5,37.2,6.27,49.35,21.22,81.32,5.4,197.13435194942045,Unhealthy,16.9,11.25,false,false,2.98
Seoul,South Korea,4,10,45.58,167.65,11.11,13.2,6.01,132.11,-0.73,91.25,18.62,177.74604847207587,Unhealthy,14.31,11.81,true,false,9.74
Moscow,Russia,4,13,114.62,134.97,23.14,47.04,9.98,11.36,22.6,18.67,14.73,112.74522613065328,Poor,16.75,10.32,false,false,12.41
Mexico City,Mexico,3,21,42.59,89.15,66.05,38.63,5.15,122.54,4.77,39.59,15.22,75.2336956521739,Moderate,14.92,10.36,false,false,10.9
Cairo,Egypt,4,19,84.06,197.96,37.42,19.59,4.29,191.49,9.04,75.09,12.8,80.45326086956523,Moderate,16.89,11.86,false,false,7.31
Bangkok,Thailand,4,2,149.55,12.96,49.81,15.63,4.53,10.77,23.25,43.07,6.36,155.22876712328767,Unhealthy,12.61,11.02,false,false,4.45
Sydney,Australia,1,16,39.3,57.71,80.16,10.75,1.76,40.29,28.81,68.91,9.43,190.3394099051633,Unhealthy,14.53,9.98,false,false,5.58
Paris,France,11,6,128.58,19.5,52.79,1.72,4.78,27.86,24.81,52.86,18.09,155.22876712328767,Unhealthy,12.84,10.48,false,false,11.83
Seoul,South Korea,11,24,113.04,150.77,74.94,21.84,7.22,122.72,-7.74,13.6,9.94,99.47424892703864,Moderate,16.33,9.35,false,false,8.75
Johannesburg,South Africa,9,25,93.59,175.11,87.37,26.05,4.91,52.42,21.91,73.72,17.45,170.66712328767125,Unhealthy,16.13,10.02,false,false,10.04
Moscow,Russia,5,10,137.52,81.08,54.68,18.55,5.1,128.19,-8.95,52.84,1.21,193.34963119072708,Unhealthy,14.33,11.16,false,false,0.79
New York,USA,10,23,10.94,22.48,98.14,31.59,6.91,26.99,12.55,78.49,9.19,173.3159114857745,Unhealthy,14.43,10.45,false,false,5.15
Beijing,China,12,24,129.82,20.06,14.21,2.81,4.42,166.56,9.08,24.22,18.04,156.545416227608,Unhealthy,13.4,11.58,false,false,14.52
Beijing,China,3,11,104.29,24.15,85.88,27.77,3.56,190.13,35.65,59.59,3.02,88.90818181818182,Moderate,14.74,10.63,false,false,1.89
Cairo,Egypt,6,24,113.74,54.12,95.7,40.1,7.43,119.13,0.88,30.65,2.49,144.06582914572866,Poor,14.84,9.89,false,false,1.91
Tokyo,Japan,11,18,112.9,81.86,84.15,28.57,1.51,173.56,9.19,95.15,3.26,175.0559536354057,Unhealthy,11.47,10.76,false,false,1.67
London,UK,6,13,58.08,114.16,67.71,6.01,7.04,53.95,-8.49,72.53,14.63,161.78619599578505,Unhealthy,18.4,10.5,false,false,8.48
New York,USA,4,6,126.31,101.97,18.43,9.96,6.22,104.66,27.84,20.32,8.03,195.40979978925185,Unhealthy,13.33,7.6,false,false,6.67
Johannesburg,South Africa,8,9,112.11,192.99,31.96,36.59,1.92,26.35,21.8,15.75,12.17,180.2296101159115,Unhealthy,14.39,10.06,false,false,10.51
Rio de Janeiro,Brazil,9,18,14.36,149.18,96.22,19.81,7.48,54.28,7.01,88.94,17.98,153.2253951527924,Unhealthy,18.36,10.61,false,false,9.52
Johannesburg,South Africa,3,3,109.89,133.82,98.55,33.11,7.99,62.57,13.44,27.57,19.9,157.87239199157008,Unhealthy,15.03,8.44,false,false,15.6
New York,USA,4,24,16.14,156.28,40.98,4.57,1.99,19.02,31.87,76.93,11.34,189.0072708113804,Unhealthy,13.33,7.6,false,false,6.41
London,UK,11,24,144.72,14.48,65.2,34.79,0.13,43.85,35.6,55.83,2.01,169.84615384615384,Unhealthy,13.48,9.29,false,false,1.29
Cairo,Egypt,12,17,99.86,35.98,44.31,7.19,2.71,55.44,0.97,33.27,19.72,110.73070707070708,Poor,15.75,9.44,false,false,14.8
Toronto,Canada,2,6,112.3,151.64,19.68,26.47,1.29,52.31,30.96,98.62,13.72,197.1291886195996,Unhealthy,16.03,10.92,false,false,6.91
Dubai,UAE,10,13,147.23,104.73,60.68,8.13,5.97,105.7,31.99,68.05,2.07,152.54383561643834,Unhealthy,12.55,9.61,false,false,1.23
Mumbai,India,9,4,138.89,88.18,27.59,7.91,6.13,94.44,15.91,41.07,4.84,132.0251256281407,Poor,12.59,9.41,false,false,3.43
Johannesburg,South Africa,9,14,95.3,186.04,39.68,9.43,4.98,186.49,38.29,71.57,6.3,171.550052687039,Unhealthy,16.13,10.02,false,false,3.67
Madrid,Spain,6,5,105.39,193.2,99.97,1.91,7.22,10.91,34.15,13.34,9.74,176.75985247629083,Unhealthy,17.11,8.79,false,false,8.59
London,UK,3,22,71.72,97.14,20.61,19.37,5.91,135.41,21.53,91.82,3.86,195.83835616438355,Unhealthy,14.73,9.93,false,false,2.01
Sydney,Australia,9,22,6.55,96.59,42.06,41.76,1.92,85.38,34.64,66.23,16.02,166.89789251844047,Unhealthy,10.87,10.39,false,false,9.64
Madrid,Spain,4,8,80.22,185.5,52.32,19.93,9.81,193.27,32.1,79.07,10.36,152.79167544783982,Unhealthy,15.97,10.94,false,false,5.79
Istanbul,Turkey,1,11,139.61,98.75,11.44,5.41,3.72,115.93,35.36,59.1,2.33,176.0008429926238,Unhealthy,14.26,10.42,false,false,1.46
London,UK,8,18,93.43,119.09,17.12,48.64,2.59,68.76,38.01,51.32,17.69,194.0983140147524,Unhealthy,17.35,10.48,false,false,11.69
Seoul,South Korea,2,7,33.86,121.84,70.89,21.08,2.0,21.08,34.89,86.62,4.04,182.65121180189672,Unhealthy,14.47,10.28,false,false,2.16
Mexico City,Mexico,4,21,93.07,84.88,77.97,4.77,4.6,160.66,10.33,62.19,16.8,115.709898989899,Poor,14.16,9.8,false,false,10.36
Moscow,Russia,3,21,69.57,169.93,54.34,21.11,4.24,115.63,0.63,29.1,15.86,158.41970495258167,Unhealthy,17.92,8.65,false,false,12.29
Mexico City,Mexico,10,3,52.91,150.66,17.51,39.37,2.63,167.75,29.98,64.82,13.75,193.17924130663857,Unhealthy,16.43,9.97,false,false,8.34
Paris,France,6,4,130.88,154.24,71.32,6.42,2.71,114.39,21.56,87.51,3.94,173.04741833508956,Unhealthy,13.47,9.37,false,false,2.1
Dubai,UAE,10,5,8.91,151.69,60.48,40.78,5.24,60.04,14.96,20.0,13.49,199.10158061116965,Unhealthy,12.55,9.61,false,false,11.24
Seoul,South Korea,5,3,109.99,67.55,32.97,9.09,4.7,164.06,-7.39,64.06,6.35,155.0222339304531,Unhealthy,14.06,8.93,false,false,3.87
Toronto,Canada,3,17,112.38,38.95,44.08,30.6,6.02,40.78,23.32,76.86,9.27,194.6404636459431,Unhealthy,12.39,10.73,false,false,5.24
Tokyo,Japan,6,18,111.58,105.39,15.88,4.51,8.41,39.75,19.48,14.03,9.03,179.9559536354057,Unhealthy,14.34,9.85,false,false,7.92
Moscow,Russia,4,23,113.01,34.33,53.78,8.53,2.36,117.05,14.56,43.93,4.98,180.69430979978927,Unhealthy,16.75,10.32,false,false,3.46
Berlin,Germany,8,21,112.17,142.37,25.93,40.21,1.48,37.45,30.57,61.93,9.44,161.559009483667,Unhealthy,16.23,10.34,false,false,5.83
Sydney,Australia,6,3,115.73,13.91,15.39,22.53,9.52,28.2,3.98,43.21,12.38,182.0987355110643,Unhealthy,19.58,9.76,false,false,8.64
Toronto,Canada,4,25,53.17,52.98,37.06,43.75,6.14,14.02,36.48,87.73,12.04,154.84151738672287,Unhealthy,15.35,10.39,false,false,6.41
Cairo,Egypt,11,17,96.16,50.71,89.97,17.53,4.85,123.97,34.02,73.21,14.8,165.4676501580611,Unhealthy,15.99,9.71,false,false,8.54
Seoul,South Korea,11,1,12.79,51.83,81.94,22.22,6.65,119.13,20.63,94.11,6.3,153.61780821917807,Unhealthy,16.33,9.35,false,false,3.25
Seoul,South Korea,6,2,115.6,126.71,35.11,6.26,2.8,81.43,9.6,59.19,17.6,178.18493150684932,Unhealthy,18.07,9.89,false,false,11.06
New York,USA,1,3,18.67,128.8,87.54,45.25,2.41,193.27,27.01,32.09,19.68,171.56037934668072,Unhealthy,15.57,10.15,false,false,14.9
Sydney,Australia,8,4,132.05,91.96,72.44,46.32,4.38,120.71,39.43,58.47,10.21,162.62781875658587,Unhealthy,15.83,10.33,false,false,6.44
Sydney,Australia,6,18,10.58,165.48,21.79,27.99,9.0,134.95,-6.56,50.27,10.7,173.2023182297155,Unhealthy,19.58,9.76,false,false,7.12
Moscow,Russia,7,24,117.81,142.76,61.99,12.47,2.97,151.26,6.88,46.77,12.55,170.6722866174921,Unhealthy,17.72,10.1,false,false,8.55
Cairo,Egypt,3,19,114.76,111.58,27.12,45.98,0.35,127.07,-7.72,74.66,9.34,156.31822971549,Unhealthy,14.3,10.02,false,false,5.35
Beijing,China,8,4,95.15,62.22,43.96,28.42,7.16,118.34,5.93,41.77,9.61,160.88261327713383,Unhealthy,12.37,11.4,false,false,6.78
Istanbul,Turkey,11,19,71.42,102.01,23.32,32.1,7.21,41.79,29.2,94.35,15.24,159.2200210748156,Unhealthy,16.73,11.19,false,false,7.84
Istanbul,Turkey,3,24,98.6,140.38,78.2,33.16,9.24,166.06,19.84,21.0,13.55,173.25395152792413,Unhealthy,14.84,10.52,false,false,11.2
Mumbai,India,8,4,132.61,140.3,19.36,7.96,6.54,168.36,5.69,10.51,4.39,115.82311557788944,Poor,14.73,9.18,false,false,3.97
Bangkok,Thailand,1,2,122.48,140.38,99.6,33.16,1.91,163.06,5.77,59.02,14.52,167.51232876712328,Unhealthy,15.08,10.9,false,false,9.13
Rio de Janeiro,Brazil,7,9,61.97,144.77,80.22,20.62,4.03,110.37,14.46,17.97,18.21,165.6122233930453,Unhealthy,19.26,10.85,false,false,15.44
Los Angeles,USA,10,5,116.07,24.9,42.39,44.65,2.69,161.25,-8.97,93.47,11.07,160.68124341412013,Unhealthy,14.02,10.27,true,false,5.72
Berlin,Germany,12,4,33.97,39.01,26.85,47.25,4.14,117.31,26.58,36.6,3.23,154.2219178082192,Unhealthy,15.49,10.71,false,false,2.36
New York,USA,3,9,78.29,122.71,25.22,8.29,6.91,78.46,6.18,49.7,13.99,182.0832455216017,Unhealthy,14.13,11.42,false,false,9.35
Cairo,Egypt,3,12,44.44,132.9,79.78,16.82,7.05,48.11,39.87,62.56,12.11,155.50758693361433,Unhealthy,14.3,10.02,false,false,7.45
Los Angeles,USA,6,12,30.06,52.81,93.55,25.73,0.95,191.99,9.92,36.27,5.33,190.5769230769231,Unhealthy,17.79,9.92,false,false,3.91
Toronto,Canada,10,11,83.27,156.65,53.33,37.44,1.02,151.86,-0.88,27.94,3.52,136.62964824120604,Poor,14.88,11.68,false,false,2.75
Tokyo,Japan,8,10,41.12,154.44,26.44,32.25,5.68,189.01,35.47,12.49,3.64,114.83819095477386,Poor,13.24,9.37,false,false,3.24
Madrid,Spain,11,9,28.61,169.24,7.1,29.81,2.13,79.38,-6.73,13.66,8.0,105.0551724137931,Poor,14.17,10.45,false,false,7.04
Rio de Janeiro,Brazil,4,17,102.3,45.77,59.52,14.47,9.24,61.44,29.08,51.62,18.31,116.85323232323232,Poor,12.04,9.42,false,false,12.08
Beijing,China,7,17,104.15,138.82,57.59,4.42,6.27,34.16,6.64,50.01,10.04,113.0899497487437,Poor,13.81,10.01,false,false,6.69
Tokyo,Japan,9,26,72.94,146.41,83.72,16.75,5.28,116.98,24.15,82.06,8.05,186.92128556375133,Unhealthy,12.22,11.61,false,false,4.42
Mumbai,India,4,3,7.05,182.32,88.21,11.09,5.88,48.64,-3.65,29.13,2.34,164.87386722866177,Unhealthy,12.34,11.76,false,false,1.81
Tokyo,Japan,3,16,119.57,118.09,94.79,10.05,4.95,77.96,14.49,20.3,3.22,184.0814541622761,Unhealthy,12.58,9.96,false,false,2.68
Mexico City,Mexico,1,5,58.71,96.84,22.83,25.41,2.96,100.95,27.43,50.01,16.72,163.8153846153846,Unhealthy,14.83,10.6,false,false,11.15
New York,USA,7,11,39.53,97.98,17.9,19.46,4.86,194.58,25.16,64.34,0.92,165.78777660695468,Unhealthy,12.59,10.39,false,false,0.56
Mumbai,India,4,13,54.86,75.73,97.58,12.36,8.27,175.15,-7.62,27.06,16.57,148.67035175879397,Poor,12.34,11.76,false,false,13.04
Seoul,South Korea,2,18,91.21,142.17,50.3,18.41,2.39,83.82,1.39,19.57,6.44,169.43825079030557,Unhealthy,14.47,10.28,false,false,5.39
Tokyo,Japan,11,17,103.78,103.02,30.4,9.32,6.01,148.74,38.23,81.14,15.34,177.57565858798736,Unhealthy,11.47,10.76,false,false,8.47
Moscow,Russia,8,14,67.25,163.59,5.42,23.57,6.1,24.76,9.94,75.9,16.51,133.2070351758794,Poor,13.72,9.61,false,false,9.39
Tokyo,Japan,10,19,100.93,102.16,7.97,46.56,3.83,55.62,26.15,97.19,8.55,163.1596417281349,Unhealthy,14.14,10.53,false,false,4.34
Los Angeles,USA,4,11,115.56,32.53,86.27,35.04,2.27,84.68,16.2,76.07,7.92,117.8422110552764,Poor,14.11,9.77,false,false,4.5
Madrid,Spain,12,1,118.96,42.27,14.11,25.49,3.8,155.08,-6.37,42.51,15.53,176.9973656480506,Unhealthy,13.2,9.25,false,false,10.9
Cairo,Egypt,5,1,56.12,131.23,15.74,13.2,8.99,13.97,15.8,40.64,7.72,151.32012644889355,Unhealthy,15.47,12.16,false,false,5.49
Los Angeles,USA,7,7,51.94,20.76,22.44,34.21,0.47,72.2,-7.05,16.2,11.18,141.48040201005026,Poor,13.6,11.1,false,false,9.62
Seoul,South Korea,4,27,60.29,146.02,68.32,39.8,0.56,181.91,16.18,13.54,1.99,89.70010101010101,Moderate,14.31,11.81,false,false,1.75
Mexico City,Mexico,12,2,12.97,100.07,82.15,20.19,5.12,171.08,26.46,70.79,5.73,80.9858695652174,Moderate,16.69,9.14,false,false,3.35
Istanbul,Turkey,10,8,90.49,110.1,68.25,14.58,3.02,158.23,-3.23,51.6,10.3,178.06617492096944,Unhealthy,15.49,8.4,false,false,6.79
Beijing,China,1,2,78.25,60.7,29.61,40.18,6.21,31.13,9.49,55.72,4.38,128.67638190954776,Poor,15.22,10.6,false,false,2.81
Cairo,Egypt,10,24,143.35,49.8,13.23,23.13,1.68,196.28,30.35,51.89,17.38,166.02528977871444,Unhealthy,15.61,9.87,false,false,11.44
Johannesburg,South Africa,10,3,83.75,166.75,94.21,1.21,4.23,198.9,17.97,93.59,6.22,165.58640674394098,Unhealthy,12.9,9.66,false,false,3.21
Madrid,Spain,1,15,147.8,25.81,38.84,31.45,1.79,190.21,-9.44,40.22,18.51,198.65753424657527,Unhealthy,13.09,8.96,false,false,13.2
Beijing,China,11,27,14.57,112.59,9.5,49.89,4.6,154.25,6.87,56.03,8.3,79.50414141414142,Moderate,17.92,10.24,false,false,5.32
Dubai,UAE,10,6,67.92,145.37,11.12,25.13,5.29,76.61,-6.68,46.63,15.13,81.36738197424893,Moderate,12.55,9.61,false,false,10.32
Moscow,Russia,7,27,59.33,64.06,19.27,10.23,8.43,177.61,19.08,96.05,1.73,198.0430979978925,Unhealthy,17.72,10.1,false,false,0.88
Tokyo,Japan,9,27,91.17,38.44,69.8,39.81,1.52,63.39,13.55,15.99,7.09,169.41759747102213,Unhealthy,12.22,11.61,false,false,6.11
Berlin,Germany,5,26,17.4,182.12,11.72,12.03,1.58,138.13,0.59,48.43,17.02,172.77892518440464,Unhealthy,12.69,10.41,false,false,11.47
Johannesburg,South Africa,11,11,136.24,94.45,73.32,9.54,6.7,85.51,37.72,33.44,0.89,191.13972602739727,Unhealthy,16.9,11.25,false,false,0.67
Toronto,Canada,11,6,98.85,47.83,46.75,44.48,1.93,63.09,5.9,13.55,7.64,173.38303477344573,Unhealthy,11.82,9.76,false,false,6.73
Mexico City,Mexico,9,8,13.78,68.04,8.83,2.44,4.85,87.66,39.2,27.79,13.74,57.45414141414142,Moderate,17.13,9.93,false,false,10.75
Seoul,South Korea,12,9,82.03,179.04,50.59,15.58,5.8,97.62,32.56,71.97,13.95,184.3757639620653,Unhealthy,15.45,10.79,false,false,8.11
Tokyo,Japan,8,1,95.16,73.59,37.78,46.43,9.36,159.64,8.14,43.25,10.09,171.4777660695469,Unhealthy,13.24,9.37,false,false,7.04
Sydney,Australia,4,26,119.18,111.14,54.55,36.38,0.92,69.73,10.01,90.02,19.0,152.06880927291886,Unhealthy,17.07,9.6,true,false,10.0
Dubai,UAE,12,7,110.63,19.17,95.73,6.42,2.45,113.96,-6.68,92.01,8.45,179.4654373024236,Unhealthy,15.24,10.32,false,false,4.4
Los Angeles,USA,8,17,25.35,92.53,64.58,32.18,9.42,33.06,22.37,63.54,9.56,159.204531085353,Unhealthy,11.86,9.92,false,false,5.85
Seoul,South Korea,5,8,18.66,105.28,21.15,29.26,6.03,67.64,13.92,96.12,7.06,75.88606060606061,Moderate,14.06,8.93,false,false,3.6
Los Angeles,USA,4,28,99.76,74.61,84.73,16.84,8.87,147.1,38.43,36.17,9.66,192.84878819810328,Unhealthy,14.11,9.77,false,false,7.09
Cairo,Egypt,4,7,47.6,10.48,30.63,13.11,9.33,145.0,28.91,22.77,16.73,114.27185929648242,Poor,16.89,11.86,false,false,13.63
Tokyo,Japan,3,10,86.67,29.39,89.33,12.15,9.7,47.91,-4.42,79.16,7.78,152.38893572181243,Unhealthy,12.58,9.96,false,false,4.34
New York,USA,3,16,7.43,20.48,99.31,19.62,5.58,84.9,33.68,69.3,6.11,74.85161616161616,Moderate,14.13,11.42,false,false,3.61
Bangkok,Thailand,3,3,69.54,14.88,12.74,46.04,3.53,112.73,39.08,27.47,7.25,143.17939698492464,Poor,13.32,10.64,false,false,5.69
Los Angeles,USA,11,11,28.24,23.42,73.5,32.05,7.33,49.25,31.26,65.17,5.78,184.5306638566913,Unhealthy,14.93,9.6,false,false,3.5
Beijing,China,10,14,63.68,169.86,50.68,28.33,3.03,193.65,5.84,37.8,7.92,159.30263435194942,Unhealthy,10.72,11.15,false,false,5.75
New York,USA,9,18,13.93,98.94,84.27,6.7,8.44,186.04,4.14,31.08,12.07,90.4,Moderate,14.04,10.18,false,false,9.21
Tokyo,Japan,9,26,146.87,44.13,50.16,36.88,3.11,173.3,24.15,82.06,8.05,186.92128556375133,Unhealthy,12.22,11.61,false,false,4.42
Sydney,Australia,7,24,64.17,101.77,64.63,29.55,7.42,25.41,12.14,99.0,16.67,155.47660695468915,Unhealthy,14.3,9.01,true,false,8.38
New York,USA,11,23,138.21,121.58,43.37,47.4,6.45,191.32,32.14,76.57,9.42,159.78798735511063,Unhealthy,13.37,8.96,false,false,5.33
Seoul,South Korea,5,16,32.27,190.24,87.28,39.78,0.49,37.48,38.99,27.02,3.14,157.18050579557428,Unhealthy,14.06,8.93,false,false,2.47
Beijing,China,8,9,8.62,30.91,22.74,47.2,5.63,191.93,29.71,99.55,8.0,164.65700737618545,Unhealthy,12.37,11.4,false,false,4.01
Dubai,UAE,6,19,123.25,121.64,11.49,25.5,2.47,23.26,13.25,16.97,11.45,176.88893572181243,Unhealthy,13.71,11.52,false,false,9.79
Tokyo,Japan,6,3,100.54,24.5,39.53,37.84,6.49,107.82,14.69,71.61,6.1,152.60579557428872,Unhealthy,14.34,9.85,false,false,3.55
Moscow,Russia,5,24,14.06,140.74,87.76,41.2,6.46,191.85,31.29,47.97,3.54,64.96394849785408,Moderate,14.33,11.16,false,false,2.39
Paris,France,4,6,49.45,69.12,6.36,6.03,5.92,134.26,6.49,79.91,12.97,189.3790305584826,Unhealthy,17.71,9.55,false,false,7.21
London,UK,1,21,105.25,141.77,45.71,39.8,1.43,91.15,32.84,36.92,2.47,179.49641728134878,Unhealthy,14.04,10.45,false,false,1.8
Toronto,Canada,7,3,48.43,163.96,93.2,20.23,8.51,33.46,13.57,51.26,14.24,165.78777660695468,Unhealthy,15.19,10.13,false,false,9.41
Moscow,Russia,6,2,142.2,177.93,81.01,37.75,3.44,49.51,25.14,96.08,13.28,193.74204425711275,Unhealthy,17.67,9.34,false,false,6.77
Madrid,Spain,1,10,127.08,32.53,6.44,27.27,9.15,50.75,13.65,37.68,13.44,154.3458377239199,Unhealthy,13.09,8.96,false,false,9.76
Sydney,Australia,5,2,147.96,92.04,21.53,25.51,9.22,116.34,-2.34,16.76,1.47,105.66242424242424,Poor,16.4,9.04,false,false,1.26
Los Angeles,USA,9,26,76.47,84.83,6.16,26.36,1.64,148.02,6.63,75.79,3.38,171.54488935721812,Unhealthy,15.62,9.11,false,false,1.92
Beijing,China,7,19,40.21,191.88,56.22,31.96,0.46,124.45,22.38,85.9,6.5,185.13477344573235,Unhealthy,13.81,10.01,false,false,3.5
Paris,France,4,18,107.67,123.42,14.63,29.61,1.1,155.47,27.57,68.56,17.65,166.650052687039,Unhealthy,17.71,9.55,false,false,10.47
Istanbul,Turkey,5,17,37.49,160.12,33.66,30.39,9.04,61.66,14.6,74.04,14.88,105.9,Poor,11.93,10.77,false,false,8.55
Dubai,UAE,2,14,73.64,158.16,85.13,34.4,2.15,111.55,11.82,68.4,3.09,191.6870389884089,Unhealthy,14.52,9.65,false,false,1.83
Seoul,South Korea,4,6,142.61,45.71,95.07,21.21,9.31,187.94,7.54,54.14,9.41,109.09242424242424,Poor,14.31,11.81,false,false,6.1
Istanbul,Turkey,12,1,121.0,33.56,57.2,23.74,2.0,163.26,16.84,67.9,5.46,156.545416227608,Unhealthy,14.02,9.91,false,false,3.25
Mumbai,India,4,5,111.37,113.43,51.81,41.76,7.24,156.97,21.63,60.07,10.86,179.84752370916755,Unhealthy,12.34,11.76,false,false,6.78
Tokyo,Japan,2,17,26.44,100.07,68.13,19.36,6.17,124.83,35.31,81.12,6.28,160.28883034773446,Unhealthy,17.43,11.11,false,false,3.47
London,UK,9,4,149.02,40.6,66.24,48.63,1.88,188.11,20.63,85.96,12.35,199.2874604847208,Unhealthy,18.45,10.68,false,false,6.64
Mexico City,Mexico,9,3,97.06,178.98,90.62,43.13,7.31,108.88,-2.26,97.38,14.95,138.5502512562814,Poor,17.13,9.93,true,false,7.57
Seoul,South Korea,5,11,14.57,117.7,78.66,26.99,2.28,65.64,12.69,80.45,14.06,82.03333333333333,Moderate,14.06,8.93,false,false,7.79
Cairo,Egypt,8,18,104.95,123.08,34.65,3.51,0.35,173.37,14.16,95.53,8.04,173.10937829293994,Unhealthy,14.81,9.39,false,false,4.11
Cairo,Egypt,9,16,140.17,138.79,64.86,30.74,2.37,138.73,-1.3,32.95,17.91,194.71791359325607,Unhealthy,12.59,9.66,false,false,13.47
Los Angeles,USA,1,21,85.51,26.0,44.0,22.32,5.08,104.56,39.95,12.39,5.78,181.3397260273973,Unhealthy,15.53,11.57,false,false,5.14
Madrid,Spain,2,28,134.63,54.84,42.28,6.34,2.08,154.3,25.02,84.11,6.45,192.17239199157007,Unhealthy,19.28,9.85,false,false,3.5
Berlin,Germany,12,17,12.74,92.25,19.34,6.93,2.06,199.79,-0.2,26.89,11.35,166.1905163329821,Unhealthy,15.49,10.71,false,false,8.94
Seoul,South Korea,5,15,38.42,39.72,43.28,34.49,4.86,118.78,-9.95,67.27,8.75,108.46080402010053,Poor,14.06,8.93,false,false,5.23
Los Angeles,USA,12,14,86.96,113.01,34.95,11.41,2.72,97.21,-8.21,37.24,17.87,192.35310853530032,Unhealthy,17.73,9.8,false,false,13.02
Cairo,Egypt,12,1,111.74,47.64,30.46,21.85,7.34,93.83,17.16,24.88,7.49,68.63010101010101,Moderate,15.75,9.44,false,false,6.0
Toronto,Canada,5,4,92.31,45.84,8.28,34.83,1.01,133.92,8.91,42.4,16.97,170.00621707060063,Unhealthy,15.6,10.43,false,false,11.92
London,UK,7,24,109.53,185.99,30.35,6.13,6.46,79.41,10.9,83.67,9.37,193.0295047418335,Unhealthy,14.74,9.75,false,false,5.1
Los Angeles,USA,3,22,33.24,173.4,39.5,35.78,2.7,109.51,28.64,34.43,2.27,171.14731296101158,Unhealthy,12.11,10.1,false,false,1.69
Dubai,UAE,12,20,38.31,172.33,46.91,8.57,3.1,126.55,27.83,47.61,12.73,175.5154899894626,Unhealthy,15.24,10.32,false,false,8.62
London,UK,12,12,111.0,42.23,99.83,17.21,2.25,23.86,4.27,45.75,2.45,179.65648050579557,Unhealthy,21.15,10.8,false,false,1.68
Berlin,Germany,7,24,82.02,47.08,21.56,36.17,6.22,62.7,12.31,53.6,16.82,68.74935622317597,Moderate,17.99,10.02,false,false,10.95
Moscow,Russia,11,20,112.48,98.12,71.91,9.94,7.67,65.92,17.07,66.07,17.66,178.9904109589041,Unhealthy,12.32,9.66,false,false,10.63
Tokyo,Japan,10,12,18.5,78.17,39.37,34.74,5.45,60.38,37.98,19.23,17.47,178.4740779768177,Unhealthy,14.14,10.53,false,false,14.65
