,Unnamed: 0,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,HasRained,Is_Stagnant,Dispersion_Index,Air_Quality_Category
12406,8820,11.206676030803068,27.903460395527862,12.120609803975857,14.213993993706296,2.1418766345843685,101.29458466743456,20.33462785437626,19.2084132516693,11.59316752188699,46.69448346167945,False,False,2.9207081274080764,Good
12407,7503,6.790485587462908,27.636436490404996,24.4433585682729,14.561774406464115,0.9504338928615448,126.77259233466918,37.1563571114196,76.47961963882317,12.512010706336941,28.293689947762115,False,False,1.845803167471386,Good
12408,5557,11.421609675584913,33.729281328398805,45.639611296163835,8.814419838136685,2.1368679725778117,70.67631700313365,20.449709441080596,11.767699082934017,11.320400682561669,49.52926310767298,False,False,12.344452301644072,Good
12409,1537,10.597867369695926,22.299193277846136,41.18454647851713,18.815664928527774,8.006160317715386,46.75337796216907,27.68343197741182,55.69557053107389,18.618222347374317,44.82279113926932,False,False,12.028791101440806,Good
12410,2495,10.470419094191886,35.507690834403,31.691520942735217,7.553784181724378,1.0366738252893284,83.99578460734129,-4.004343183824343,45.49435041486533,18.93022283650815,44.214798760858805,False,False,13.01083818838377,Good
12411,1981,7.718352424405206,27.21622239317911,23.534501871556387,11.604318275755055,2.384711753747422,76.52653916479457,36.43036213236775,33.17722760595908,17.512587499353643,32.61421321420157,False,False,13.149328171735046,Good
12412,8895,6.977344453193608,32.18022024590525,36.03415764313516,27.675404936075708,1.0852607166330221,73.96557956746226,31.30849990017482,70.48963768368759,1.99442918800599,47.514231409669605,False,False,4.719754104611964,Good
12413,3550,5.548339531207326,28.166434062627633,37.373440468608926,27.24652625033513,0.795494999995824,167.15118406241882,16.297043750140944,93.35756718768661,8.644842187498696,40.90638682187834,False,False,4.628676718701844,Good
12414,2799,9.056919197314231,30.69175611557985,39.894509783474334,13.574928997745236,2.3829549461170085,166.46274043392128,29.040869243215738,29.44219638285179,14.112451519841969,49.25744250734813,False,False,10.770889324894245,Good
12415,3029,7.509246742885637,47.263818192489666,26.57611883878927,24.057023409841026,9.27401369395616,188.68849789258743,22.081847798731005,92.04877289579605,6.456468966765739,44.849372387056874,False,False,8.686588249220815,Good
12416,2994,10.519063947970325,15.196564354338099,9.931884094189728,25.507772456609725,3.026461319577935,131.2360987665299,18.313583931825107,42.59574061808049,17.77348143888864,46.747669152170104,False,False,12.412043286835925,Good
12417,546,9.321491969809028,28.56261411573206,26.105801198385784,18.75640981562343,4.58288937126905,114.937442658359,17.58679179357121,33.74484150855807,8.819985473459083,39.26423159676917,False,False,6.373205833949654,Good
12418,3234,6.70334595937614,32.44996208023494,43.57617754913723,18.93572284504961,1.4597509438304623,175.0363832803286,23.26504598594809,63.54932339071833,10.07083377682832,44.55477212381845,False,False,6.749404427278354,Good
12419,1918,9.665647315351421,19.55346538314558,17.49586793448116,22.292614310751656,1.4021067841679187,125.52116534924332,10.744624747380154,55.21521359189573,15.969006146334022,40.273530480630924,False,False,10.565336518576167,Good
12420,3522,8.164340771122186,30.225581387756385,39.73713697716238,11.224679932111727,4.319863827903939,179.49820069699678,12.352142706904166,85.5442179623856,7.729469944225852,44.91984021681444,False,False,8.305219742959272,Good
12421,1467,10.39604660574238,24.274182113609484,46.569194663241134,16.08583614316528,9.309208610655855,24.488319094949368,35.029252986028524,51.92858939410773,19.290858330851613,44.09712927910452,False,False,12.701803636217013,Good
12422,4770,6.981816281262441,33.92960251661047,29.07741102711882,11.470451570162101,1.5975939731881992,135.73963978097225,13.296077222745662,40.3726151113824,4.2007201942548225,41.315605030212865,False,False,4.641156311053331,Good
12423,5109,7.594357870352193,32.3448842204134,25.861698534712104,19.244425320559124,1.9957919048742676,114.4415535740956,9.126947105466497,30.992550452387007,7.028301465287898,38.30937030407012,False,False,5.452917994119636,Good
12424,7169,10.906984678736809,25.296069318890805,25.06057056831574,2.512662135310137,3.5089500192914063,116.8531022511426,28.32042394718286,76.84501902808422,13.094489249154645,45.850981223650145,False,False,5.223757383882187,Good
12425,8120,9.00241775934933,29.36939734723289,30.58860746883557,13.867049517729011,2.735828038351446,94.10994660484332,29.720557164109387,84.02287943336202,8.902435052256173,47.15907074074613,False,False,5.375314485618208,Good
12426,2241,10.477872619586671,35.905948423312964,38.02861485574181,6.183046929061264,2.6701840575296822,67.0524018039568,1.1449714948352039,46.43319125537011,18.969986879426468,43.827892666544756,False,False,12.95766906594681,Good
12427,4991,7.183380340556229,34.80808935045263,26.141003652049164,17.68563676094466,1.632695252336086,131.1878903950049,11.584832138032649,29.000173948715958,6.748996347950835,38.57414367367977,False,False,5.290655021190485,Good
12428,1781,8.17171051083035,27.70849908099809,30.904651871059336,10.847415958730759,4.17222394846488,59.62848215789187,37.41298775875184,36.54661698531867,17.812797863874238,34.24977242518261,False,False,13.056827964069424,Good
12429,5219,10.974577824915357,36.76239289746713,41.58616952847204,4.648070857647893,1.8396625612045774,97.87659916549697,21.535483826882984,12.450494581014194,12.338194161244578,47.97444789024569,False,False,11.732035456770747,Good
12430,2879,9.613683442954269,15.46412694887174,11.878102671935714,32.59589147442566,2.092539077890171,124.3355130732113,20.446309888273486,56.82773794496078,17.61743074428726,46.56555924917952,False,False,11.551172959867339,Good
12431,3755,7.731795329428445,21.636098372535105,44.59153134896682,10.09938713769954,1.0091665154180742,171.3044241434388,9.085630104639995,83.80912134225481,8.711614536068149,43.752400697697105,False,False,7.092576380914669,Good
12432,3527,5.42507836743543,28.741760887001185,37.02965055271244,28.234813282266856,0.7981555767557178,167.0686514212988,16.99214176479495,93.23535254668326,8.678216368356171,40.802957725627294,False,False,4.511415160877366,Good
12433,2774,9.84287743729633,20.40360433930624,20.885964201685056,25.0732069530389,2.3580038908794814,137.33654195331485,24.445716570304526,41.273155074645814,17.131529203582726,48.3361813977469,False,False,12.001808049945575,Good
12434,2971,9.023726532123142,17.304510459552112,15.366134766252028,32.0223875451715,1.9092058546040038,130.27386420952544,19.93979309829696,62.02688012328132,16.36347850552867,45.74626792167357,False,False,10.559293213370381,Good
12435,7395,8.214796421510929,26.85384812004894,24.30249266160881,10.032152918843263,1.8363239281046002,124.7065590369292,34.335908624656376,77.3623793205848,12.86574064973788,34.228318422962204,False,False,2.9445572394512887,Good
12436,3657,9.790097114763537,19.41693781253897,30.421963627434657,6.08133375326287,2.9276211712443807,167.527657690753,9.442734323661814,51.40024319279797,11.865340346092461,44.870019306557246,False,False,9.902735212501977,Good
12437,2239,10.791435337547025,28.29187990737108,25.784320516354263,15.082766797254944,0.7843228171597697,113.63864108374979,-8.093811779182342,56.01336720935829,17.283756014093825,44.96431390644594,False,False,11.256894811565608,Good
12438,4541,6.177106270013306,40.1035311915829,29.159304481254384,11.746624724897954,0.5532255684866849,182.7685235229083,17.94147531004441,28.6400359264111,6.1674711173062065,39.98315982621423,False,False,5.128258869041412,Good
12439,3491,10.72229638409393,20.111504695787094,16.240898722024745,8.82099132110087,4.454159856015864,163.112440860282,12.596350988079532,27.245958048968532,14.489314829018838,44.854964158941556,False,False,11.381737975165057,Good
12440,4544,6.165188994694777,40.205494882936385,29.070505722202235,11.789518311513744,0.5506011865573336,182.81507403516335,17.99869544063519,28.394720749998626,6.155123615441881,39.959261357922635,False,False,5.11380325710269,Good
12441,5369,11.168909079420779,32.86356797876858,39.45737547229109,8.422840209771532,2.3595322929173497,76.5328914386768,16.758652581029033,17.262570013272807,12.136475213242306,46.53712116425324,False,False,11.260929752952697,Good
12442,7773,9.73459623469958,27.869974377597988,28.1480125510014,9.179424106578558,3.038798441944653,104.00838242964545,29.407768275214547,82.17980947817001,10.631891106100731,46.61922103019893,False,False,5.261700584270756,Good
12443,1182,8.13250485166241,29.25052379404704,23.362363340922265,13.685675008112012,2.816920005570117,101.645979757567,26.978299642539863,30.216849250200045,12.289307303045469,34.033531142232135,False,False,9.400634477005596,Good
12444,2746,8.842348008916478,44.008753259338185,31.083039227056823,14.649744312065867,5.3848841552644595,137.28309818999844,8.065308427053568,71.14934167009575,12.150887650731272,44.290756981239404,False,False,10.68147013497347,Good
12445,1897,7.441870480743931,29.03839009544585,25.607438493610758,8.954279682550748,2.368792873389438,71.91583989910542,37.61153495948315,31.394882642245925,17.32134306972986,31.00779366976638,False,False,13.177960853210523,Good
12446,7342,8.927085365844865,26.462480568217106,24.23204650227908,7.766917528840618,2.2793519967782343,123.67334870009316,32.92541996785445,77.8038419190511,13.042638783165868,37.1961890243536,False,False,3.4940372822231813,Good
12447,6934,10.111198195769797,24.741292456479517,38.07509007832481,18.205571579419612,2.990551967530039,68.14642214223024,21.253839978435792,48.746935152351845,7.342089815135959,47.65240444362803,False,False,7.165476402321696,Good
12448,1929,10.527201605575268,15.999272749846154,14.463556751134568,27.335968667623366,1.0264421197622202,145.94202656765606,0.288999836256286,64.34363998805335,15.462871119440118,43.863340023230286,False,False,9.571062376855696,Good
12449,4020,8.029081024149878,24.258115425143632,42.95885643987491,5.080852775893756,0.9610611641629698,175.53445607173222,9.049322158413936,66.76263537798776,8.08630416581594,43.697042299814925,False,False,7.374697559979637,Good
12450,858,7.802874342054789,61.452543287040825,29.38035237543598,17.96668881784849,2.347217229413287,154.13804917829776,26.879882308566522,77.3308641736144,5.521755469237014,34.9552456505364,False,False,5.169822961828386,Good
12451,7199,8.43340392006904,24.81989411989644,23.208091609633804,12.41680105666024,0.4926802025728503,131.66696278402037,34.60468768956476,42.83940215433822,7.857366923069353,35.13918300028767,False,False,1.6520103941967035,Good
12452,786,8.542248830340231,29.44659759979471,22.183406739695897,16.289937351119512,3.0557278459038164,118.32984961330135,20.678800191210907,29.66130680058165,9.486457387549946,35.82363776036354,False,False,7.2865566483672675,Good
12453,7446,6.766970717236365,30.14688639027421,30.35036943216121,19.96694731876464,1.006016402046193,113.28816310952229,36.572449033197046,77.37999922775627,12.502053885832924,31.788778417781003,False,False,2.8470738092078687,Good
12454,5922,9.836711694562124,42.46291453965209,19.78196150628741,29.714863096137872,2.3056162133795057,172.72316253120164,19.28734453980904,80.82273696620932,3.344289414229037,43.06762054691778,False,False,1.8278349372380247,Good
12455,2133,10.945310564966633,22.96164202955584,20.944431696582843,20.825390284554736,0.7617544504715605,130.8172714728749,-8.145103521655544,61.548772057066344,16.500018189103283,45.605460687360974,False,False,10.380831850123304,Good
12456,8361,8.26016656572584,29.03069601311672,18.225463272009048,16.179745686662425,1.5825780776839877,111.45209400712733,29.572041203823822,57.92613550268956,13.715558446090068,34.41736069052433,False,False,2.2669757577880527,Good
12457,1410,8.715309623773958,21.286377586220198,18.7705747734866,19.603687504766484,1.871304027669754,157.86753449678906,10.683802517961267,77.98886326476925,9.463145718360458,36.479049050398324,False,False,7.11181739196751,Good
12458,5932,9.83989458300622,42.25089309974694,19.806603223273964,29.503765720619718,2.284568080120157,172.33105120965308,19.41886970422478,80.12691648280148,3.35106588640034,43.059039949038535,False,False,1.8268081990302516,Good
12459,9892,11.807379822806404,31.08160255089435,6.483773058084089,16.812387140511422,3.1791384149622215,82.11048042630478,13.866584698619414,21.84871596535838,15.874928271864254,49.19741592836001,False,False,3.591261197551335,Good
12460,5693,10.566485922538597,40.33050296398677,28.513941856618864,20.474311965053392,2.2529994150802826,140.8608028820552,20.059043362835464,56.54173362519943,6.980096084386408,45.39011971581763,False,False,5.8321722815024195,Good
12461,1239,8.577778160368382,25.52753495784586,33.74397516649204,13.826345952568186,5.650902118031594,96.70360037061026,28.274196695576947,68.95089145023695,11.79902151816426,36.246222137487784,False,False,8.978119400132666,Good
12462,3607,10.095074429137274,19.567237637326024,25.769965167035277,6.964162821186843,3.420838072001906,166.03195555088178,10.366421596382267,43.749544344656826,12.708770430819827,44.84512535316317,False,False,10.37844145406101,Good
12463,1613,9.35741196809658,25.877806928736877,39.25477092841955,13.639800823888686,6.910537737395682,40.896716464923756,36.142317467414415,44.746109473189044,18.60069068889805,39.49899056205665,False,False,12.867579197274488,Good
12464,5696,11.147106709182186,32.531168756994425,46.5136865312883,12.176565193550523,2.1709228518683754,63.559879197444936,19.563250613486833,12.454988464979941,10.021155439324707,49.546787059280476,False,False,11.96984862944787,Good
